,PRCP,TMAX,TMIN,yr,mo,dy,warmth,wetness
2483,0,51.08,26.06,1948,2,28,Cold,Dry
2484,0.039370079,46.94,26.96,1948,2,29,Cold,Damp
2485,0.169291339,46.94,30.02,1948,3,1,Cold,Really Wet
2486,0,48.92,28.94,1948,3,2,Cold,Dry
2487,0,53.96,24.08,1948,3,3,Cold,Dry
2488,0,53.96,24.98,1948,3,4,Cold,Dry
2489,0.039370079,48.02,30.92,1948,3,5,Cold,Damp
2490,0,51.08,33.98,1948,3,6,Cold,Dry
2491,0.551181102,42.98,28.04,1948,3,7,Cold,Really Wet
2492,0.169291339,42.08,35.06,1948,3,8,Cold,Really Wet
2493,0,50,26.06,1948,3,9,Cold,Dry
2494,0,51.98,24.08,1948,3,10,Cold,Dry
2495,0.059055118,48.02,33.08,1948,3,11,Cold,Damp
2496,0.011811024,53.96,35.06,1948,3,12,Cold,Damp
2497,0,53.96,32,1948,3,13,Cold,Dry
2498,0,57.92,30.92,1948,3,14,Cold,Dry
2499,0.251968504,48.92,33.08,1948,3,15,Cold,Really Wet
2500,0,51.08,32,1948,3,16,Cold,Dry
2501,0.078740157,51.08,32,1948,3,17,Cold,Damp
2502,0.409448819,46.04,33.08,1948,3,18,Cold,Really Wet
2503,0.059055118,42.98,32,1948,3,19,Cold,Damp
2504,0.161417323,42.98,32,1948,3,20,Cold,Really Wet
2505,2.401574803,46.94,37.04,1948,3,21,Cold,Really Wet
2506,0.118110236,44.96,30.02,1948,3,22,Cold,Damp
2507,0,53.96,24.98,1948,3,23,Cold,Dry
2508,0.149606299,51.98,33.98,1948,3,24,Cold,Really Wet
2509,0.011811024,51.08,35.96,1948,3,25,Cold,Damp
2510,0,57.02,30.02,1948,3,26,Cold,Dry
2511,0,69.08,28.94,1948,3,27,Warm,Dry
2512,0,68,35.96,1948,3,28,Warm,Dry
2513,0.019685039,48.92,37.94,1948,3,29,Cold,Damp
2514,0,53.06,35.06,1948,3,30,Cold,Dry
2515,0.031496063,53.96,39.92,1948,3,31,Cold,Damp
2516,0.208661417,48.92,33.98,1948,4,1,Cold,Really Wet
2517,0.488188976,42.08,35.06,1948,4,2,Cold,Really Wet
2518,0.208661417,46.04,33.08,1948,4,3,Cold,Really Wet
2519,0.118110236,46.94,30.92,1948,4,4,Cold,Damp
2520,0.031496063,50,35.06,1948,4,5,Cold,Damp
2521,0.578740157,42.98,30.02,1948,4,6,Cold,Really Wet
2522,0,57.92,28.04,1948,4,7,Cold,Dry
2523,0.291338583,60.98,26.96,1948,4,8,Warm,Really Wet
2524,0.271653543,48.02,39.02,1948,4,9,Cold,Really Wet
2525,0.031496063,53.06,37.94,1948,4,10,Cold,Damp
2526,0,53.06,33.98,1948,4,11,Cold,Dry
2527,0.090551181,50,37.94,1948,4,12,Cold,Damp
2528,0,60.98,39.02,1948,4,13,Warm,Dry
2529,0.090551181,55.04,37.94,1948,4,14,Cold,Damp
2530,0.291338583,64.04,46.94,1948,4,15,Warm,Really Wet
2531,0.200787402,64.04,37.04,1948,4,16,Warm,Really Wet
2532,0.661417323,59,42.08,1948,4,17,Cold,Really Wet
2533,0,59,35.96,1948,4,18,Cold,Dry
2534,0,62.96,33.08,1948,4,19,Warm,Dry
2535,0,64.94,32,1948,4,20,Warm,Dry
2536,0.118110236,59,42.08,1948,4,21,Cold,Damp
2537,0.38976378,53.06,42.98,1948,4,22,Cold,Really Wet
2538,0.12992126,53.96,44.06,1948,4,23,Cold,Damp
2539,0.311023622,50,41,1948,4,24,Cold,Really Wet
2540,0,50,32,1948,4,25,Cold,Dry
2541,0.161417323,48.92,30.92,1948,4,26,Cold,Really Wet
2542,0,55.94,28.94,1948,4,27,Cold,Dry
2543,0.098425197,48.02,33.98,1948,4,28,Cold,Damp
2544,0,57.02,32,1948,4,29,Cold,Dry
2545,0.011811024,57.92,28.04,1948,4,30,Cold,Damp
2546,0.031496063,55.94,35.96,1948,5,1,Cold,Damp
2547,0.031496063,55.94,28.94,1948,5,2,Cold,Damp
2548,1,53.96,42.08,1948,5,3,Cold,Really Wet
2549,0.181102362,55.94,42.08,1948,5,4,Cold,Really Wet
2550,1.539370079,55.94,44.96,1948,5,5,Cold,Really Wet
2551,0.078740157,59,39.92,1948,5,6,Cold,Damp
2552,0.228346457,57.02,39.92,1948,5,7,Cold,Really Wet
2553,0,53.96,39.02,1948,5,8,Cold,Dry
2554,0,55.94,39.02,1948,5,9,Cold,Dry
2555,0,64.04,37.94,1948,5,10,Warm,Dry
2556,0,66.92,39.92,1948,5,11,Warm,Dry
2557,0.551181102,55.94,41,1948,5,12,Cold,Really Wet
2558,0.141732283,57.92,42.08,1948,5,13,Cold,Really Wet
2559,0.12992126,60.08,42.08,1948,5,14,Cold,Damp
2560,0,64.94,39.92,1948,5,15,Warm,Dry
2561,0.350393701,60.08,46.04,1948,5,16,Cold,Really Wet
2562,0,62.06,41,1948,5,17,Warm,Dry
2563,0.051181102,62.06,39.92,1948,5,18,Warm,Damp
2564,0.228346457,60.08,33.98,1948,5,19,Cold,Really Wet
2565,0.039370079,78.08,44.96,1948,5,20,Warm,Damp
2566,0,60.98,44.06,1948,5,21,Warm,Dry
2567,0,64.04,44.06,1948,5,22,Warm,Dry
2568,0,71.06,39.92,1948,5,23,Warm,Dry
2569,0,80.96,42.98,1948,5,24,Warm,Dry
2570,0,73.04,48.02,1948,5,25,Warm,Dry
2571,0.011811024,73.94,48.02,1948,5,26,Warm,Damp
2572,0.440944882,62.06,48.92,1948,5,27,Warm,Really Wet
2573,0.799212598,57.02,44.96,1948,5,28,Cold,Really Wet
2574,0,66.02,44.96,1948,5,29,Warm,Dry
2575,0,75.02,44.96,1948,5,30,Warm,Dry
2576,0,80.96,41,1948,5,31,Warm,Dry
2577,0,75.92,42.08,1948,6,1,Warm,Dry
2578,0,80.06,44.06,1948,6,2,Warm,Dry
2579,0,68,48.02,1948,6,3,Warm,Dry
2580,0,73.04,44.06,1948,6,4,Warm,Dry
2581,0,77,42.08,1948,6,5,Warm,Dry
2582,0,84.92,46.94,1948,6,6,Warm,Dry
2583,0,93.02,53.06,1948,6,7,Warm,Dry
2584,0,93.92,55.94,1948,6,8,Warm,Dry
2585,0,80.06,55.04,1948,6,9,Warm,Dry
2586,0,78.08,55.04,1948,6,10,Warm,Dry
2587,0.948818898,62.96,51.98,1948,6,11,Warm,Really Wet
2588,0.078740157,69.08,51.98,1948,6,12,Warm,Damp
2589,0,71.96,50,1948,6,13,Warm,Dry
2590,0.019685039,73.94,50,1948,6,14,Warm,Damp
2591,0,77,42.98,1948,6,15,Warm,Dry
2592,0.011811024,64.94,48.92,1948,6,16,Warm,Damp
2593,0,68,46.94,1948,6,17,Warm,Dry
2594,0,73.04,44.06,1948,6,18,Warm,Dry
2595,0.078740157,68,46.04,1948,6,19,Warm,Damp
2596,0.208661417,64.94,51.08,1948,6,20,Warm,Really Wet
2597,0,62.96,50,1948,6,21,Warm,Dry
2598,0,62.96,46.94,1948,6,22,Warm,Dry
2599,0,73.94,42.08,1948,6,23,Warm,Dry
2600,0,66.02,46.04,1948,6,24,Warm,Dry
2601,0,66.02,46.94,1948,6,25,Warm,Dry
2602,0,77,48.92,1948,6,26,Warm,Dry
2603,0,82.04,46.94,1948,6,27,Warm,Dry
2604,0,86,51.08,1948,6,28,Warm,Dry
2605,0,91.04,48.92,1948,6,29,Warm,Dry
2606,0,78.08,44.96,1948,6,30,Warm,Dry
2607,0,71.96,41,1948,7,1,Warm,Dry
2608,0,73.04,41,1948,7,2,Warm,Dry
2609,0,78.08,42.08,1948,7,3,Warm,Dry
2610,0.098425197,68,51.08,1948,7,4,Warm,Damp
2611,0.141732283,71.06,51.08,1948,7,5,Warm,Really Wet
2612,0.251968504,69.98,50,1948,7,6,Warm,Really Wet
2613,0.350393701,66.02,48.92,1948,7,7,Warm,Really Wet
2614,0,75.02,46.04,1948,7,8,Warm,Dry
2615,0,80.96,50,1948,7,9,Warm,Dry
2616,0,71.96,51.98,1948,7,10,Warm,Dry
2617,0,71.06,48.02,1948,7,11,Warm,Dry
2618,0,73.04,42.08,1948,7,12,Warm,Dry
2619,0,80.96,44.06,1948,7,13,Warm,Dry
2620,0,82.04,46.04,1948,7,14,Warm,Dry
2621,0,84.02,46.94,1948,7,15,Warm,Dry
2622,0,84.02,48.02,1948,7,16,Warm,Dry
2623,0,82.04,51.98,1948,7,17,Warm,Dry
2624,0.059055118,73.04,55.04,1948,7,18,Warm,Damp
2625,0,66.02,53.96,1948,7,19,Warm,Dry
2626,0,68,53.96,1948,7,20,Warm,Dry
2627,0,78.08,51.98,1948,7,21,Warm,Dry
2628,0,71.96,48.92,1948,7,22,Warm,Dry
2629,0,71.96,46.94,1948,7,23,Warm,Dry
2630,0,73.04,42.08,1948,7,24,Warm,Dry
2631,0,80.96,39.92,1948,7,25,Warm,Dry
2632,0.181102362,80.06,50,1948,7,26,Warm,Really Wet
2633,0.019685039,66.92,50,1948,7,27,Warm,Damp
2634,0,69.08,50,1948,7,28,Warm,Dry
2635,0,75.02,46.04,1948,7,29,Warm,Dry
2636,0,82.04,46.04,1948,7,30,Warm,Dry
2637,0,93.02,53.06,1948,7,31,Warm,Dry
2638,0,75.92,51.98,1948,8,1,Warm,Dry
2639,0,69.08,55.04,1948,8,2,Warm,Dry
2640,0,69.08,53.96,1948,8,3,Warm,Dry
2641,0,69.08,50,1948,8,4,Warm,Dry
2642,0.141732283,64.04,50,1948,8,5,Warm,Really Wet
2643,0,69.98,50,1948,8,6,Warm,Dry
2644,0,73.94,42.98,1948,8,7,Warm,Dry
2645,0,78.08,42.98,1948,8,8,Warm,Dry
2646,0,73.04,53.96,1948,8,9,Warm,Dry
2647,0,73.94,53.96,1948,8,10,Warm,Dry
2648,0,66.92,51.98,1948,8,11,Warm,Dry
2649,0,71.96,51.98,1948,8,12,Warm,Dry
2650,0.070866142,69.08,46.04,1948,8,13,Warm,Damp
2651,0.078740157,68,39.92,1948,8,14,Warm,Damp
2652,0.149606299,68,53.06,1948,8,15,Warm,Really Wet
2653,0.12992126,69.08,51.98,1948,8,16,Warm,Damp
2654,0.429133858,75.92,55.94,1948,8,17,Warm,Really Wet
2655,0,73.94,53.06,1948,8,18,Warm,Dry
2656,0,68,50,1948,8,19,Warm,Dry
2657,0,66.92,53.96,1948,8,20,Warm,Dry
2658,0.228346457,69.08,48.92,1948,8,21,Warm,Really Wet
2659,0,75.02,48.92,1948,8,22,Warm,Dry
2660,0.11023622,69.08,44.96,1948,8,23,Warm,Damp
2661,0.251968504,62.96,53.06,1948,8,24,Warm,Really Wet
2662,0.011811024,73.04,53.06,1948,8,25,Warm,Damp
2663,0.011811024,71.96,50,1948,8,26,Warm,Damp
2664,0.421259843,60.98,53.96,1948,8,27,Warm,Really Wet
2665,0,80.06,53.96,1948,8,28,Warm,Dry
2666,0.188976378,77,55.94,1948,8,29,Warm,Really Wet
2667,0.051181102,71.06,51.08,1948,8,30,Warm,Damp
2668,0,75.92,46.04,1948,8,31,Warm,Dry
2669,0,78.98,44.96,1948,9,1,Warm,Dry
2670,0.169291339,66.92,48.92,1948,9,2,Warm,Really Wet
2671,0.011811024,71.06,48.02,1948,9,3,Warm,Damp
2672,0,71.06,44.06,1948,9,4,Warm,Dry
2673,0,73.04,42.08,1948,9,5,Warm,Dry
2674,0,73.04,44.06,1948,9,6,Warm,Dry
2675,0,75.92,44.96,1948,9,7,Warm,Dry
2676,0,80.96,50,1948,9,8,Warm,Dry
2677,0,84.92,48.92,1948,9,9,Warm,Dry
2678,0,86,48.92,1948,9,10,Warm,Dry
2679,0,78.98,48.92,1948,9,11,Warm,Dry
2680,0,77,48.92,1948,9,12,Warm,Dry
2681,0,75.92,51.98,1948,9,13,Warm,Dry
2682,0.511811024,66.92,44.06,1948,9,14,Warm,Really Wet
2683,0.559055118,66.02,44.06,1948,9,15,Warm,Really Wet
2684,0,66.02,42.98,1948,9,16,Warm,Dry
2685,0,69.08,42.98,1948,9,17,Warm,Dry
2686,0,71.06,39.92,1948,9,18,Warm,Dry
2687,0,73.04,41,1948,9,19,Warm,Dry
2688,0,64.94,48.02,1948,9,20,Warm,Dry
2689,0.271653543,62.06,48.02,1948,9,21,Warm,Really Wet
2690,0.929133858,55.04,42.08,1948,9,22,Cold,Really Wet
2691,0.031496063,53.96,35.96,1948,9,23,Cold,Damp
2692,0,60.08,33.08,1948,9,24,Cold,Dry
2693,0,64.04,32,1948,9,25,Warm,Dry
2694,1.118110236,53.96,44.96,1948,9,26,Cold,Really Wet
2695,0.039370079,68,46.94,1948,9,27,Warm,Damp
2696,0.279527559,57.92,35.96,1948,9,28,Cold,Really Wet
2697,0,57.92,35.06,1948,9,29,Cold,Dry
2698,0,64.94,33.08,1948,9,30,Warm,Dry
2699,0,75.02,30.92,1948,10,1,Warm,Dry
2700,0.090551181,71.06,42.08,1948,10,2,Warm,Damp
2701,0.570866142,60.98,50,1948,10,3,Warm,Really Wet
2702,0.531496063,60.98,41,1948,10,4,Warm,Really Wet
2703,0,57.92,41,1948,10,5,Cold,Dry
2704,0.480314961,60.08,44.96,1948,10,6,Cold,Really Wet
2705,0.409448819,66.92,44.06,1948,10,7,Warm,Really Wet
2706,0,62.96,37.94,1948,10,8,Warm,Dry
2707,0,71.06,32,1948,10,9,Warm,Dry
2708,0.940944882,55.94,48.92,1948,10,10,Cold,Really Wet
2709,0,59,39.92,1948,10,11,Cold,Dry
2710,0,59,35.96,1948,10,12,Cold,Dry
2711,0,57.92,35.06,1948,10,13,Cold,Dry
2712,0,55.94,35.96,1948,10,14,Cold,Dry
2713,0,57.92,37.04,1948,10,15,Cold,Dry
2714,0,62.06,33.08,1948,10,16,Warm,Dry
2715,0,64.94,26.96,1948,10,17,Warm,Dry
2716,0,71.06,33.08,1948,10,18,Warm,Dry
2717,0,62.96,37.94,1948,10,19,Warm,Dry
2718,0,60.98,39.92,1948,10,20,Warm,Dry
2719,0,53.96,42.08,1948,10,21,Cold,Dry
2720,0,57.02,42.08,1948,10,22,Cold,Dry
2721,0.271653543,60.08,41,1948,10,23,Cold,Really Wet
2722,0.11023622,59,46.04,1948,10,24,Cold,Damp
2723,0.098425197,55.94,39.92,1948,10,25,Cold,Damp
2724,0.011811024,60.08,30.92,1948,10,26,Cold,Damp
2725,0,55.04,30.02,1948,10,27,Cold,Dry
2726,0.051181102,44.96,28.04,1948,10,28,Cold,Damp
2727,0.011811024,53.06,39.92,1948,10,29,Cold,Damp
2728,0.519685039,46.94,42.08,1948,10,30,Cold,Really Wet
2729,0.25984252,48.02,41,1948,10,31,Cold,Really Wet
2730,0.118110236,46.94,37.94,1948,11,1,Cold,Damp
2731,0.858267717,51.98,42.08,1948,11,2,Cold,Really Wet
2732,0.279527559,48.92,35.96,1948,11,3,Cold,Really Wet
2733,0.299212598,48.02,30.92,1948,11,4,Cold,Really Wet
2734,0.011811024,51.08,35.06,1948,11,5,Cold,Damp
2735,0,51.98,33.08,1948,11,6,Cold,Dry
2736,0,48.02,26.06,1948,11,7,Cold,Dry
2737,0,46.94,23,1948,11,8,Cold,Dry
2738,0,48.92,24.08,1948,11,9,Cold,Dry
2739,0,46.94,28.04,1948,11,10,Cold,Dry
2740,0,44.06,28.94,1948,11,11,Cold,Dry
2741,0.25984252,44.96,37.94,1948,11,12,Cold,Really Wet
2742,0.409448819,46.94,37.04,1948,11,13,Cold,Really Wet
2743,0.929133858,51.98,41,1948,11,14,Cold,Really Wet
2744,0.37007874,50,37.94,1948,11,15,Cold,Really Wet
2745,0.61023622,48.92,37.04,1948,11,16,Cold,Really Wet
2746,0.291338583,48.02,30.92,1948,11,17,Cold,Really Wet
2747,0.051181102,42.98,30.02,1948,11,18,Cold,Damp
2748,0.25984252,50,37.94,1948,11,19,Cold,Really Wet
2749,0,53.96,33.08,1948,11,20,Cold,Dry
2750,0.011811024,48.92,33.08,1948,11,21,Cold,Damp
2751,0.181102362,55.94,41,1948,11,22,Cold,Really Wet
2752,1.641732283,51.08,41,1948,11,23,Cold,Really Wet
2753,0.318897638,48.92,41,1948,11,24,Cold,Really Wet
2754,0.791338583,48.92,33.98,1948,11,25,Cold,Really Wet
2755,0.098425197,42.08,32,1948,11,26,Cold,Damp
2756,0.791338583,46.04,35.06,1948,11,27,Cold,Really Wet
2757,0.720472441,48.02,33.98,1948,11,28,Cold,Really Wet
2758,0.188976378,44.06,33.08,1948,11,29,Cold,Really Wet
2759,0.700787402,44.96,37.94,1948,11,30,Cold,Really Wet
2760,2.141732283,44.06,37.94,1948,12,1,Cold,Really Wet
2761,0.350393701,44.06,32,1948,12,2,Cold,Really Wet
2762,0.051181102,42.08,30.02,1948,12,3,Cold,Damp
2763,0.070866142,37.94,30.02,1948,12,4,Cold,Damp
2764,0.519685039,42.98,33.98,1948,12,5,Cold,Really Wet
2765,0.771653543,42.08,33.98,1948,12,6,Cold,Really Wet
2766,0.62992126,46.04,35.06,1948,12,7,Cold,Really Wet
2767,0.618110236,37.94,28.94,1948,12,8,Cold,Really Wet
2768,1.38976378,46.94,32,1948,12,9,Cold,Really Wet
2769,0.381889764,46.94,39.02,1948,12,10,Cold,Really Wet
2770,0.948818898,42.08,37.94,1948,12,11,Cold,Really Wet
2771,1.039370079,42.08,33.98,1948,12,12,Cold,Really Wet
2772,0.078740157,39.92,33.98,1948,12,13,Cold,Damp
2773,0.059055118,37.04,33.08,1948,12,14,Cold,Damp
2774,0.019685039,41,30.02,1948,12,15,Cold,Damp
2775,0,39.02,24.98,1948,12,16,Cold,Dry
2776,0,39.02,19.94,1948,12,17,Cold,Dry
2777,0,33.98,17.96,1948,12,18,Cold,Dry
2778,1.381889764,44.96,32,1948,12,19,Cold,Really Wet
2779,0.118110236,44.96,32,1948,12,20,Cold,Damp
2780,0,39.92,30.02,1948,12,21,Cold,Dry
2781,0.220472441,37.04,30.02,1948,12,22,Cold,Really Wet
2782,0,35.06,19.94,1948,12,23,Cold,Dry
2783,0,35.06,14,1948,12,24,Cold,Dry
2784,0,41,21.92,1948,12,25,Cold,Dry
2785,0,42.98,17.06,1948,12,26,Cold,Dry
2786,0,33.98,17.06,1948,12,27,Cold,Dry
2787,0.25984252,44.96,30.92,1948,12,28,Cold,Really Wet
2788,0.251968504,44.96,33.08,1948,12,29,Cold,Really Wet
2789,0.090551181,42.98,35.06,1948,12,30,Cold,Damp
2790,0.720472441,39.92,32,1948,12,31,Cold,Really Wet
2791,0.188976378,35.06,19.94,1949,1,1,Cold,Really Wet
2792,0,33.08,17.06,1949,1,2,Cold,Dry
2793,0,35.06,17.06,1949,1,3,Cold,Dry
2794,0,37.04,15.98,1949,1,4,Cold,Dry
2795,0,37.94,23,1949,1,5,Cold,Dry
2796,0.011811024,44.06,33.98,1949,1,6,Cold,Damp
2797,0.118110236,44.06,26.06,1949,1,7,Cold,Damp
2798,0,33.08,19.94,1949,1,8,Cold,Dry
2799,0,30.02,10.04,1949,1,9,Cold,Dry
2800,0,30.92,8.06,1949,1,10,Cold,Dry
2801,0,39.02,12.02,1949,1,11,Cold,Dry
2802,0,32,12.02,1949,1,12,Cold,Dry
2803,0,33.08,26.96,1949,1,13,Cold,Dry
2804,0,46.94,28.04,1949,1,14,Cold,Dry
2805,0,37.04,21.92,1949,1,15,Cold,Dry
2806,0.019685039,42.08,21.92,1949,1,16,Cold,Damp
2807,0.051181102,42.98,26.06,1949,1,17,Cold,Damp
2808,0,37.04,24.08,1949,1,18,Cold,Dry
2809,0.059055118,39.02,19.94,1949,1,19,Cold,Damp
2810,0.031496063,28.04,17.06,1949,1,20,Cold,Damp
2811,0.059055118,35.06,26.06,1949,1,21,Cold,Damp
2812,0.019685039,33.08,19.04,1949,1,22,Cold,Damp
2813,0,33.98,10.04,1949,1,23,Cold,Dry
2814,0,32,1.04,1949,1,24,Cold,Dry
2815,0,33.08,5,1949,1,25,Cold,Dry
2816,0.12992126,33.08,23,1949,1,26,Cold,Damp
2817,0,37.94,26.06,1949,1,27,Cold,Dry
2818,0,35.96,19.94,1949,1,28,Cold,Dry
2819,0,35.96,24.98,1949,1,29,Cold,Dry
2820,0,42.98,26.06,1949,1,30,Cold,Dry
2821,0,35.06,24.08,1949,1,31,Cold,Dry
2822,0,39.92,19.94,1949,2,1,Cold,Dry
2823,0.12992126,35.06,24.98,1949,2,2,Cold,Damp
2824,0.12992126,35.06,30.02,1949,2,3,Cold,Damp
2825,0.059055118,35.06,24.98,1949,2,4,Cold,Damp
2826,0.011811024,35.96,24.08,1949,2,5,Cold,Damp
2827,0.448818898,35.96,30.02,1949,2,6,Cold,Really Wet
2828,0.031496063,39.02,28.04,1949,2,7,Cold,Damp
2829,0.208661417,39.92,32,1949,2,8,Cold,Really Wet
2830,0.881889764,41,33.98,1949,2,9,Cold,Really Wet
2831,1.200787402,44.06,26.06,1949,2,10,Cold,Really Wet
2832,0.031496063,37.94,23,1949,2,11,Cold,Damp
2833,0,32,15.98,1949,2,12,Cold,Dry
2834,0.019685039,35.96,15.08,1949,2,13,Cold,Damp
2835,0.468503937,37.04,32,1949,2,14,Cold,Really Wet
2836,0.62992126,42.08,35.06,1949,2,15,Cold,Really Wet
2837,2.228346457,48.92,41,1949,2,16,Cold,Really Wet
2838,0.338582677,46.94,32,1949,2,17,Cold,Really Wet
2839,0.039370079,42.08,30.02,1949,2,18,Cold,Damp
2840,0.598425197,33.08,30.92,1949,2,19,Cold,Really Wet
2841,0.181102362,41,30.92,1949,2,20,Cold,Really Wet
2842,1.279527559,51.98,33.98,1949,2,21,Cold,Really Wet
2843,0.988188976,51.98,42.98,1949,2,22,Cold,Really Wet
2844,0.051181102,53.96,37.94,1949,2,23,Cold,Damp
2845,0,64.04,30.92,1949,2,24,Warm,Dry
2846,0,60.98,30.92,1949,2,25,Warm,Dry
2847,0,62.06,28.94,1949,2,26,Warm,Dry
2848,0,57.92,28.04,1949,2,27,Cold,Dry
2849,0,66.92,26.06,1949,2,28,Warm,Dry
2850,0.051181102,51.08,28.94,1949,3,1,Cold,Damp
2851,0,55.94,37.94,1949,3,2,Cold,Dry
2852,0,57.92,28.94,1949,3,3,Cold,Dry
2853,0,60.08,28.94,1949,3,4,Cold,Dry
2854,0,59,35.06,1949,3,5,Cold,Dry
2855,0,53.96,37.04,1949,3,6,Cold,Dry
2856,0.090551181,48.92,33.98,1949,3,7,Cold,Damp
2857,0.311023622,46.04,35.96,1949,3,8,Cold,Really Wet
2858,0,53.96,30.02,1949,3,9,Cold,Dry
2859,0,55.94,37.94,1949,3,10,Cold,Dry
2860,0,60.08,28.94,1949,3,11,Cold,Dry
2861,0.200787402,48.02,41,1949,3,12,Cold,Really Wet
2862,0.149606299,48.02,37.94,1949,3,13,Cold,Really Wet
2863,0.220472441,46.04,39.92,1949,3,14,Cold,Really Wet
2864,0.039370079,51.08,39.02,1949,3,15,Cold,Damp
2865,0.381889764,55.04,42.08,1949,3,16,Cold,Really Wet
2866,0.330708661,60.08,42.98,1949,3,17,Cold,Really Wet
2867,0.350393701,62.06,42.08,1949,3,18,Warm,Really Wet
2868,0.578740157,53.96,44.06,1949,3,19,Cold,Really Wet
2869,0.358267717,46.94,42.98,1949,3,20,Cold,Really Wet
2870,0.031496063,50,33.08,1949,3,21,Cold,Damp
2871,0,57.92,33.08,1949,3,22,Cold,Dry
2872,0,57.92,28.94,1949,3,23,Cold,Dry
2873,0,53.96,26.96,1949,3,24,Cold,Dry
2874,0.188976378,53.06,37.94,1949,3,25,Cold,Really Wet
2875,0.11023622,51.98,35.06,1949,3,26,Cold,Damp
2876,0,50,28.94,1949,3,27,Cold,Dry
2877,0,55.04,24.98,1949,3,28,Cold,Dry
2878,0.358267717,44.96,35.06,1949,3,29,Cold,Really Wet
2879,0,53.06,30.92,1949,3,30,Cold,Dry
2880,0,55.94,28.94,1949,3,31,Cold,Dry
2881,0.019685039,51.98,35.96,1949,4,1,Cold,Damp
2882,0,57.92,30.02,1949,4,2,Cold,Dry
2883,0,64.04,30.02,1949,4,3,Warm,Dry
2884,0,75.92,35.06,1949,4,4,Warm,Dry
2885,0,64.04,33.98,1949,4,5,Warm,Dry
2886,0,69.08,28.94,1949,4,6,Warm,Dry
2887,0,50,32,1949,4,7,Cold,Dry
2888,0,64.94,39.02,1949,4,8,Warm,Dry
2889,0,75.92,35.06,1949,4,9,Warm,Dry
2890,0,68,39.92,1949,4,10,Warm,Dry
2891,0,60.98,37.94,1949,4,11,Warm,Dry
2892,0,57.92,37.94,1949,4,12,Cold,Dry
2893,0,57.02,32,1949,4,13,Cold,Dry
2894,0,73.04,30.92,1949,4,14,Warm,Dry
2895,0,73.04,33.98,1949,4,15,Warm,Dry
2896,0,62.06,39.92,1949,4,16,Warm,Dry
2897,0,53.96,35.96,1949,4,17,Cold,Dry
2898,0,53.96,44.06,1949,4,18,Cold,Dry
2899,0.118110236,57.92,44.96,1949,4,19,Cold,Damp
2900,0.149606299,55.04,44.96,1949,4,20,Cold,Really Wet
2901,0.279527559,55.04,37.94,1949,4,21,Cold,Really Wet
2902,0.169291339,50,35.06,1949,4,22,Cold,Really Wet
2903,0.118110236,57.02,42.08,1949,4,23,Cold,Damp
2904,0,60.98,37.04,1949,4,24,Warm,Dry
2905,0.019685039,64.04,39.02,1949,4,25,Warm,Damp
2906,0,73.04,33.98,1949,4,26,Warm,Dry
2907,0.181102362,60.08,41,1949,4,27,Cold,Really Wet
2908,0.169291339,57.92,44.06,1949,4,28,Cold,Really Wet
2909,0.059055118,51.98,39.02,1949,4,29,Cold,Damp
2910,0.228346457,53.06,37.04,1949,4,30,Cold,Really Wet
2911,0.590551181,53.96,42.98,1949,5,1,Cold,Really Wet
2912,0.24015748,53.96,39.02,1949,5,2,Cold,Really Wet
2913,0.11023622,57.02,33.98,1949,5,3,Cold,Damp
2914,0,60.08,28.94,1949,5,4,Cold,Dry
2915,0,71.96,28.04,1949,5,5,Warm,Dry
2916,0,77,39.92,1949,5,6,Warm,Dry
2917,0,82.94,39.92,1949,5,7,Warm,Dry
2918,0,82.94,42.08,1949,5,8,Warm,Dry
2919,0,77,42.08,1949,5,9,Warm,Dry
2920,0,77,44.06,1949,5,10,Warm,Dry
2921,0,80.96,44.06,1949,5,11,Warm,Dry
2922,0,84.02,48.02,1949,5,12,Warm,Dry
2923,0,80.96,46.94,1949,5,13,Warm,Dry
2924,0,80.06,42.08,1949,5,14,Warm,Dry
2925,0,69.08,48.02,1949,5,15,Warm,Dry
2926,0.181102362,60.98,44.06,1949,5,16,Warm,Really Wet
2927,0,66.92,41,1949,5,17,Warm,Dry
2928,0,80.06,42.08,1949,5,18,Warm,Dry
2929,0.169291339,64.04,48.02,1949,5,19,Warm,Really Wet
2930,0.039370079,66.02,46.94,1949,5,20,Warm,Damp
2931,0.019685039,73.04,48.02,1949,5,21,Warm,Damp
2932,0.031496063,71.06,48.02,1949,5,22,Warm,Damp
2933,0,75.92,46.94,1949,5,23,Warm,Dry
2934,0,66.02,44.06,1949,5,24,Warm,Dry
2935,0,73.94,37.94,1949,5,25,Warm,Dry
2936,0,71.96,42.08,1949,5,26,Warm,Dry
2937,0.059055118,62.96,48.92,1949,5,27,Warm,Damp
2938,0,66.02,42.08,1949,5,28,Warm,Dry
2939,0,69.08,35.06,1949,5,29,Warm,Dry
2940,0.011811024,64.94,46.04,1949,5,30,Warm,Damp
2941,0.090551181,60.98,46.94,1949,5,31,Warm,Damp
2942,0,62.06,42.98,1949,6,1,Warm,Dry
2943,0,66.92,37.04,1949,6,2,Warm,Dry
2944,0,73.94,41,1949,6,3,Warm,Dry
2945,0,82.94,46.04,1949,6,4,Warm,Dry
2946,0,86,48.92,1949,6,5,Warm,Dry
2947,0,84.02,48.02,1949,6,6,Warm,Dry
2948,0,73.94,41,1949,6,7,Warm,Dry
